실종나이,성별,하늘상태,강수형태,기온,가출이력,거주지 주소,발생지 주소,월,시간,발생장소
113,0,1,0,17.1,0,2,2,4,8,1
112,1,1,0,9.2,1,2,4,4,7,1
110,0,1,0,14.2,1,3,3,4,7,1
84,0,1,0,6.1,1,4,4,4,7,1
72,0,3,0,17.0,0,4,1,6,7,1
115,0,3,0,19.0,1,3,3,6,7,1
85,0,1,0,19.200001,1,2,2,4,11,1
71,0,1,0,18.200001,1,5,5,4,11,1
73,0,1,0,20.200001,1,1,1,4,9,1
102,0,1,0,22.200001,1,5,5,4,9,0
100,1,1,0,17.2,0,4,4,4,7,1
84,1,1,0,23.200001,1,2,2,4,10,1
81,1,1,0,18.6,0,1,1,4,10,1
105,0,1,0,25.5,1,2,0,4,14,1
87,0,1,0,15.6,0,2,2,4,10,1
85,1,1,0,18.5,0,1,5,4,11,1
67,1,1,0,19.6,0,1,5,4,10,1
104,1,1,0,25.6,0,5,3,4,15,1
99,0,1,0,17.700001,0,4,4,4,12,1
119,0,1,0,22.700001,0,4,4,4,11,1
85,1,1,0,19.4,1,1,0,4,15,1
94,1,4,0,35.4,0,0,0,6,13,1
78,0,4,0,33.4,0,5,3,6,11,1
112,1,1,0,22.4,1,0,0,4,15,0
114,1,1,0,21.299999,0,3,5,4,16,1
113,0,1,0,21.6,1,3,3,4,14,0
106,1,1,0,16.1,1,0,0,4,9,1
111,0,1,0,21.5,0,2,2,4,15,0
118,1,1,0,19.9,0,0,0,4,17,0
73,0,1,0,24.9,1,3,3,4,14,1
81,0,1,0,24.5,0,3,3,4,11,1
89,1,1,0,16.1,0,2,2,4,8,1
115,1,1,0,14.1,1,5,5,4,8,1
66,1,1,0,24.799999,1,2,2,4,15,1
79,0,1,0,20.200001,1,4,1,4,17,1
71,1,-1,0,0.4,1,2,2,2,12,1
93,0,1,0,17.7,0,5,5,4,22,1
93,1,1,0,17.1,1,5,1,4,2,0
65,0,1,0,7.5,0,3,3,4,5,1
111,1,2,0,17.7,0,3,3,4,8,1
86,0,3,0,21.799999,0,4,4,4,10,1
81,1,3,0,23.4,0,2,1,4,9,1
69,0,3,0,22.4,0,5,5,4,9,1
94,1,4,0,21.799999,0,2,0,4,13,0
66,1,4,0,18.799999,1,1,3,4,11,1
80,1,3,0,19.299999,1,5,5,4,12,1
120,0,3,0,24.9,0,2,2,4,14,1
94,0,4,0,21.799999,0,3,3,4,11,1
65,1,3,0,20.700001,0,4,3,4,15,1
100,0,3,0,22.700001,0,3,3,4,11,1
66,0,3,0,19.700001,0,1,4,4,15,1
101,1,3,0,19.700001,1,5,5,4,16,1
65,0,4,0,19.5,0,5,5,4,15,1
73,0,3,0,18.700001,1,2,2,4,15,1
67,0,3,0,21.799999,0,1,1,4,12,1
110,1,3,0,15.8,1,1,1,4,7,1
80,1,2,0,14.5,1,0,0,4,10,1
106,0,4,0,20.5,0,1,1,4,15,1
79,1,3,0,20.799999,0,1,1,4,12,1
113,1,3,0,14.4,1,2,0,4,19,1
114,1,3,0,16.4,1,1,3,4,19,1
73,0,3,0,22.9,0,5,5,4,13,1
74,1,3,0,20.9,1,5,5,4,13,0
99,1,1,0,9.4,0,2,2,4,2,0
83,0,3,0,11.9,0,3,3,4,23,1
98,0,1,0,12.9,1,2,2,4,5,1
74,0,1,0,25.299999,0,1,1,4,16,1
71,0,2,0,11.6,0,1,3,4,7,1
81,0,1,0,13.8,1,2,2,4,7,1
102,1,1,0,16.5,0,5,5,4,11,1
66,0,1,0,17.4,1,5,2,4,9,1
68,1,1,0,15.6,0,5,5,4,9,1
78,0,1,0,19.0,0,3,3,4,10,1
84,1,1,0,23.0,0,4,4,4,11,1
95,1,1,0,21.0,1,2,2,4,10,1
112,1,3,0,8.1,1,0,0,4,7,1
73,1,1,0,25.9,1,5,5,4,13,1
71,1,1,0,22.200001,1,2,2,4,12,1
80,1,1,0,23.9,1,0,0,4,12,1
98,1,1,0,21.5,1,3,4,4,12,1
112,1,1,0,17.9,1,4,4,4,18,1
104,1,1,0,22.200001,0,2,2,4,17,1
74,1,1,0,24.6,1,5,1,4,16,1
75,1,1,0,24.6,1,4,4,4,16,1
99,0,1,0,23.0,0,0,0,4,16,1
115,1,1,0,18.299999,1,0,4,4,15,1
81,0,1,0,15.4,0,1,2,4,19,1
101,0,1,0,25.6,0,5,5,4,14,0
65,1,1,0,20.200001,1,5,4,4,11,1
85,0,1,0,19.0,1,0,0,4,19,1
116,1,1,0,12.8,1,1,0,4,6,1
95,0,1,0,15.8,1,0,0,4,6,1
101,1,1,0,19.700001,0,3,3,4,7,1
119,0,1,0,14.700001,1,1,2,4,7,1
97,0,1,0,17.700001,0,1,1,4,7,1
98,0,1,0,19.4,0,0,1,4,11,1
110,1,1,0,22.799999,0,3,3,4,10,1
95,1,1,0,17.1,1,5,4,4,11,1
90,1,1,0,14.6,0,3,3,4,6,1
69,0,4,1,12.9,0,5,5,4,18,1
101,0,1,0,24.5,1,1,3,4,12,1
68,0,1,0,19.5,0,2,0,4,14,1
104,1,1,0,13.2,1,1,1,5,9,1
91,1,1,0,20.4,1,0,0,4,11,1
86,1,1,0,22.700001,0,1,5,4,14,1
73,0,1,0,23.5,0,5,0,4,15,1
107,1,1,0,23.799999,1,4,4,4,16,1
65,1,1,0,21.799999,0,5,5,4,17,1
91,0,1,0,20.200001,0,3,3,4,16,1
89,0,1,0,24.799999,1,1,1,4,10,1
120,1,1,0,22.299999,0,1,1,4,17,1
75,1,1,0,25.4,1,4,4,4,11,1
88,1,1,0,22.4,1,3,3,4,11,0
81,0,1,0,15.5,1,1,1,4,20,1
87,1,4,0,19.4,1,4,4,7,7,1
105,1,4,0,24.4,0,4,4,7,8,1
83,1,1,0,20.4,1,5,4,4,13,1
105,0,1,0,21.799999,1,0,0,4,12,1
115,1,1,0,18.6,1,2,2,4,14,1
73,0,1,0,20.200001,0,4,4,4,15,1
77,0,1,0,18.6,0,5,0,4,18,1
83,0,1,0,11.8,1,1,0,4,6,1
83,0,1,0,19.6,0,2,2,4,17,1
81,0,1,0,16.0,0,5,5,4,20,1
112,1,1,0,13.6,0,1,1,4,18,1
70,0,1,0,21.1,0,0,0,4,14,1
90,1,1,0,12.7,1,2,0,4,3,1
89,1,1,0,21.200001,1,3,3,4,18,1
107,0,1,0,18.200001,1,1,1,4,10,0
65,0,1,0,17.299999,0,3,2,4,10,1
65,0,2,0,25.0,0,1,0,4,11,1
74,1,2,0,24.0,0,0,0,4,11,1
107,1,1,0,18.200001,0,0,0,4,10,0
87,1,2,0,18.9,1,1,1,4,12,1
87,1,2,0,21.9,0,3,2,4,11,1
99,1,1,0,26.700001,1,0,0,4,14,1
79,1,1,0,19.700001,0,5,5,4,15,0
86,0,1,0,24.299999,1,5,5,4,11,1
107,1,2,0,24.9,0,4,1,4,12,1
74,1,1,0,20.299999,1,3,0,4,14,1
76,1,3,0,15.700001,0,1,1,4,20,1
112,0,2,0,21.1,1,0,0,4,14,1
110,1,1,0,18.4,1,3,3,4,17,0
82,0,1,0,16.9,1,1,1,4,6,1
114,0,1,0,20.4,0,3,3,4,15,1
111,1,1,0,24.4,1,1,1,4,17,0
88,1,2,0,22.200001,1,3,3,4,10,1
94,0,1,0,25.4,1,0,0,4,15,1
101,0,1,0,24.299999,0,1,1,4,10,1
88,1,2,0,15.799999,1,5,3,4,16,1
66,0,2,0,19.799999,0,1,1,4,16,1
75,0,2,0,17.200001,1,1,2,4,19,1
92,1,2,0,20.799999,0,2,4,4,18,1
117,0,1,0,24.299999,0,1,1,4,14,1
96,1,1,0,19.299999,0,2,3,4,16,1
109,1,1,0,22.0,1,0,0,4,11,1
73,1,2,0,19.6,0,2,2,4,19,1
96,0,2,0,20.6,1,1,1,4,19,1
75,1,2,0,15.1,0,3,3,4,18,1
77,0,2,0,14.6,0,0,0,4,19,1
105,0,1,0,25.299999,0,5,5,4,14,1
70,0,4,0,13.6,0,0,0,4,1,1
96,1,4,0,21.700001,0,2,2,4,7,1
96,1,4,0,19.200001,1,5,5,4,7,1
102,1,4,0,20.5,1,4,4,4,6,1
115,1,3,0,21.4,1,3,3,4,10,1
71,0,3,0,26.5,1,0,0,4,12,1
108,1,4,0,16.799999,0,1,0,4,8,1
82,0,4,0,18.299999,0,3,3,4,0,1
92,1,3,0,25.799999,1,0,5,4,13,1
78,0,3,0,24.799999,0,3,3,4,12,1
92,0,1,0,25.799999,1,0,0,4,14,0
86,0,1,0,22.1,0,0,0,4,15,0
118,0,1,0,23.1,1,4,4,4,13,1
97,0,1,0,21.1,1,0,5,4,14,1
92,1,1,0,26.700001,1,3,3,4,15,1
107,0,1,0,23.799999,0,4,3,4,15,1
109,1,2,0,17.200001,0,3,3,4,18,1
85,0,4,0,20.4,1,0,0,6,7,1
109,0,4,0,20.4,1,2,2,6,8,1
78,1,1,0,24.5,0,2,2,4,15,0
67,0,1,0,27.5,1,5,3,4,16,1
67,1,1,0,27.1,1,5,5,4,14,1
86,0,3,0,21.4,1,2,2,4,12,1
120,0,1,0,19.299999,1,3,3,4,20,1
78,1,2,0,17.5,1,2,1,4,21,1
108,1,1,0,24.0,0,5,5,4,19,1
95,1,4,0,16.4,1,0,2,4,20,1
87,1,2,0,23.9,0,5,5,4,18,1
96,0,4,0,22.200001,1,0,0,5,6,1
78,0,4,0,21.4,0,1,3,5,8,1
107,1,4,0,17.799999,1,3,3,5,3,1
66,1,4,0,22.700001,1,1,4,5,6,1
71,0,4,0,20.799999,1,2,2,5,8,1
65,0,-1,0,17.1,0,4,4,4,17,1
97,0,4,0,19.799999,0,3,3,5,6,1
85,1,4,0,25.299999,0,3,3,5,10,0
118,1,4,0,23.299999,0,3,3,5,8,1
117,0,4,0,19.1,0,0,0,5,8,0
106,1,4,0,23.1,0,3,3,5,9,1
107,1,4,0,24.0,0,4,4,5,9,1
96,0,4,0,23.0,1,2,2,5,9,1
76,1,3,0,23.9,0,3,3,5,8,1
84,0,4,0,25.700001,1,2,4,5,12,1
87,0,4,0,25.700001,0,1,1,5,11,1
65,1,4,0,24.799999,0,2,2,5,10,1
88,0,4,0,23.799999,1,1,0,5,11,1
97,0,4,0,26.0,1,4,4,5,11,1
105,1,4,0,21.299999,1,0,0,5,9,1
111,1,4,0,25.299999,1,5,5,5,10,1
66,1,4,0,18.799999,0,4,4,5,14,1
70,0,4,0,22.799999,0,5,4,5,14,1
82,0,4,0,20.5,0,1,1,5,16,1
97,0,4,0,20.200001,0,2,2,5,7,1
114,0,4,0,23.799999,1,2,2,5,14,1
98,1,4,0,24.5,0,1,1,5,14,1
120,0,4,0,25.799999,1,4,4,5,15,1
111,1,4,0,26.700001,0,0,1,5,11,1
79,1,4,0,19.799999,0,0,0,5,17,1
81,0,4,0,18.799999,1,0,0,5,18,1
82,0,4,0,22.200001,1,4,4,5,18,1
89,1,4,0,25.9,1,1,1,5,14,1
111,0,4,0,21.9,0,3,4,5,15,1
101,0,4,0,22.9,0,0,0,5,14,1
102,0,4,0,22.0,0,4,4,5,17,1
99,1,4,0,21.0,1,1,1,5,13,1
113,1,4,0,23.0,0,1,1,5,14,1
66,1,4,0,18.200001,0,2,2,5,19,1
82,0,3,0,22.9,1,2,2,5,7,1
70,1,3,0,20.9,0,5,2,5,7,1
73,0,4,0,22.700001,0,2,2,5,18,1
70,1,4,0,21.4,1,2,2,5,1,1
93,0,4,1,15.4,0,3,3,5,6,0
111,1,4,1,17.5,0,5,5,5,6,1
111,1,4,1,16.799999,0,0,0,5,9,1
80,0,4,0,20.299999,0,2,2,5,8,1
85,0,1,0,30.9,1,0,0,9,15,0
114,0,4,1,17.5,1,3,3,5,11,1
104,1,4,1,13.9,1,4,4,5,10,1
101,1,4,0,20.799999,0,2,2,5,11,1
114,0,4,1,19.299999,0,1,0,5,15,1
72,0,4,1,14.0,1,3,3,5,13,1
98,1,4,1,17.4,1,4,2,5,11,1
86,0,4,1,14.9,0,3,3,5,10,1
78,0,4,1,15.4,0,1,1,5,14,1
114,0,4,1,15.4,1,1,5,5,14,1
108,1,4,0,18.1,0,4,4,5,13,1
84,1,4,1,9.8,0,5,5,5,18,1
92,1,4,0,14.799999,1,2,5,5,11,0
83,0,4,1,14.4,0,5,5,5,14,1
65,1,4,0,20.700001,1,5,5,6,11,1
118,0,4,1,17.299999,1,5,5,5,13,1
97,1,4,0,17.2,1,2,2,5,15,1
103,1,4,1,11.0,0,5,5,5,19,1
101,1,4,1,10.6,0,1,1,5,17,1
97,0,4,0,20.1,0,3,5,5,12,1
76,0,1,0,10.8,0,5,5,5,6,1
74,0,1,0,11.8,0,2,2,5,6,1
97,1,1,0,12.8,0,0,0,5,5,1
111,0,1,0,10.8,1,3,3,5,5,1
113,0,1,0,10.3,0,3,3,5,6,1
96,0,1,0,9.1,0,3,3,5,20,1
101,1,1,0,8.1,0,2,2,5,20,1
81,0,1,0,14.3,0,5,5,5,8,1
71,0,2,0,10.7,0,2,2,5,9,1
84,0,1,0,10.5,0,2,0,5,8,1
91,1,3,0,16.0,0,3,3,5,13,1
83,1,3,0,12.4,1,5,4,5,11,1
115,0,1,0,10.1,1,3,3,5,20,0
112,1,4,1,9.7,1,5,5,5,13,1
89,1,4,0,17.4,0,3,3,5,6,1
116,1,2,0,16.7,1,1,1,5,9,1
87,0,2,0,16.7,0,3,3,5,10,1
84,0,4,0,15.0,0,1,3,5,17,1
68,0,4,0,15.6,0,5,5,5,16,1
91,0,4,0,14.6,1,3,3,5,16,1
113,0,4,0,13.6,0,1,0,5,16,1
101,0,1,0,11.8,1,5,5,5,20,1
81,1,4,0,16.3,0,5,3,5,17,1
95,0,4,0,10.3,0,0,0,5,18,1
119,1,4,0,17.3,1,4,4,5,17,1
112,0,4,1,13.4,1,1,1,5,13,0
82,1,4,0,11.3,1,0,4,5,17,1
67,0,1,0,10.8,1,2,2,5,18,1
98,1,1,0,9.8,1,0,0,5,19,1
80,0,4,1,14.1,1,1,1,5,13,1
87,0,4,0,11.2,0,4,4,5,17,1
91,0,2,0,11.8,0,3,3,5,9,0
112,1,4,1,12.7,1,0,0,5,15,0
95,1,1,0,8.4,1,0,0,5,22,1
74,1,1,0,13.2,1,3,3,5,19,1
116,0,2,0,10.0,0,3,3,5,23,0
87,0,1,0,15.8,1,4,4,5,20,1
72,1,1,0,13.2,1,5,5,5,8,1
73,1,1,0,18.4,1,5,5,5,8,1
109,0,1,0,18.4,1,4,4,5,10,1
100,0,1,0,15.799999,0,5,3,5,9,1
102,0,1,0,13.2,0,5,5,5,8,1
106,0,2,0,8.1,1,3,3,5,6,1
92,1,1,0,15.200001,0,3,3,5,12,1
72,1,1,0,20.5,1,0,5,5,12,1
111,0,1,0,20.1,1,0,0,5,11,1
98,1,1,0,21.5,0,3,4,5,13,1
109,1,1,0,20.5,1,5,0,5,12,1
98,1,1,0,16.5,0,4,4,5,14,1
86,1,1,0,19.9,0,5,5,5,15,0
84,1,1,0,16.9,0,2,2,5,14,1
81,0,1,0,20.299999,0,2,2,5,14,1
118,1,1,0,16.9,1,5,2,5,16,1
65,1,1,0,17.9,1,4,4,5,15,1
66,1,1,0,15.9,1,3,3,5,17,1
73,0,1,0,19.799999,1,1,1,5,9,1
104,0,1,0,9.8,0,4,4,5,5,1
71,1,1,0,11.1,0,5,0,5,20,1
105,0,1,0,13.6,1,1,3,5,18,1
73,0,1,0,17.6,1,2,2,5,18,1
101,0,1,0,17.799999,1,3,1,5,9,1
92,1,1,0,15.799999,1,2,2,5,12,1
100,0,2,0,18.7,0,5,4,5,19,1
104,1,1,0,16.9,0,0,0,5,19,1
82,1,1,0,11.7,0,1,1,5,18,1
114,0,3,0,25.9,0,2,2,8,6,1
100,0,1,0,16.9,1,5,5,5,0,1
116,1,4,0,23.799999,1,1,1,5,11,1
103,0,4,0,20.799999,0,2,2,5,9,1
82,1,4,0,21.200001,0,2,2,5,10,1
113,0,4,0,24.799999,0,3,0,5,11,1
104,0,1,0,7.7,1,3,3,5,4,1
104,0,3,0,17.5,0,3,3,5,8,1
83,1,4,0,18.200001,0,2,2,5,11,1
108,0,4,0,21.299999,1,4,4,5,11,1
85,0,2,0,19.799999,0,2,2,5,9,1
111,1,4,0,20.299999,0,4,4,5,11,1
93,1,3,0,23.0,0,2,2,5,18,1
82,1,3,0,18.0,0,1,1,5,17,1
112,0,2,0,15.799999,1,2,2,5,10,1
119,0,4,0,20.6,1,4,5,5,13,1
90,1,4,0,21.700001,1,0,0,5,11,1
92,1,4,0,24.700001,0,3,3,5,12,1
100,1,1,0,14.5,0,2,4,5,6,1
86,1,4,0,21.1,0,2,2,5,12,1
67,0,2,0,21.799999,1,1,1,5,9,0
92,0,3,0,25.700001,1,5,5,5,14,1
95,1,3,0,22.700001,0,1,1,5,14,1
75,1,-1,0,10.0,1,5,0,11,9,1
69,1,2,0,18.700001,0,3,4,5,18,1
111,0,4,0,22.6,0,5,5,5,12,1
95,1,4,0,20.0,1,3,2,5,19,1
88,0,2,0,21.6,0,2,1,5,17,1
69,0,4,0,20.0,1,0,1,5,19,1
102,0,1,0,18.5,1,0,0,5,7,1
85,1,2,0,22.700001,1,3,2,5,19,1
83,0,4,1,19.1,0,3,3,5,3,1
72,1,4,1,18.0,1,5,5,5,5,1
95,0,4,1,17.0,1,1,1,5,5,1
92,1,4,1,13.0,0,2,2,5,7,1
120,0,4,1,16.7,1,1,1,5,12,1
109,1,4,1,18.7,1,1,1,5,12,1
115,1,4,1,12.7,1,5,5,5,12,1
119,0,4,1,13.7,0,2,2,5,10,1
112,1,4,1,12.2,0,3,3,5,8,1
96,1,4,1,14.2,0,0,0,5,7,1
103,1,4,1,20.200001,0,1,1,5,12,1
103,1,4,0,17.6,1,5,3,5,12,1
109,0,4,1,14.3,1,1,1,5,11,0
103,1,4,1,21.799999,0,2,1,5,15,1
102,0,3,0,16.200001,1,0,0,5,16,1
85,1,4,1,15.2,0,4,4,5,10,1
119,0,3,0,18.299999,1,0,0,5,15,1
92,1,4,0,17.0,0,2,2,5,17,1
82,1,4,0,18.4,1,1,1,5,21,1
100,1,4,0,15.6,1,3,3,5,19,1
88,1,4,1,19.5,0,3,3,5,3,1
68,0,1,0,19.0,0,3,0,5,17,1
102,0,4,0,19.700001,1,0,1,5,23,1
65,1,4,0,14.6,0,3,3,5,8,1
111,1,4,0,11.9,1,1,1,5,6,0
92,1,4,0,21.799999,0,1,2,5,8,1
114,0,4,0,20.799999,1,1,1,5,7,1
116,0,4,0,22.0,0,0,0,5,16,1
101,1,3,0,21.6,0,1,1,5,10,1
75,1,3,0,19.6,0,3,3,5,9,1
104,1,3,0,35.599998,1,3,3,8,10,1
117,1,3,0,32.599998,0,1,1,8,10,1
117,0,3,0,34.599998,1,5,5,8,11,1
102,0,4,0,17.700001,1,0,0,5,7,1
77,0,4,0,16.299999,0,1,1,5,9,1
76,1,3,0,24.200001,0,2,1,5,13,1
70,1,3,0,24.200001,0,4,2,5,13,1
66,0,4,0,20.0,0,3,3,5,10,1
110,0,4,0,17.0,0,0,1,5,8,1
77,1,3,0,23.6,1,2,2,5,11,1
113,1,4,0,24.299999,0,0,5,5,13,1
115,1,4,0,27.299999,0,0,0,5,13,1
85,1,4,0,22.299999,1,1,5,5,12,1
74,1,3,0,28.299999,0,5,5,5,11,1
98,1,4,0,16.6,1,3,5,5,6,1
68,0,1,0,23.4,1,4,4,5,16,1
66,0,4,0,22.299999,1,2,1,5,12,1
78,1,4,0,15.700001,0,2,2,5,7,1
82,1,1,0,26.0,1,5,5,5,18,1
100,1,1,0,28.799999,0,1,4,5,15,1
83,1,1,0,21.799999,1,3,3,5,16,1
111,0,3,0,26.6,0,3,3,5,12,0
65,0,4,0,24.299999,0,2,2,5,10,1
66,1,4,0,25.4,0,2,2,5,14,1
86,0,4,0,16.200001,0,4,4,5,22,1
89,1,1,0,23.0,1,1,3,5,18,1
93,1,1,0,26.6,0,2,1,5,19,1
74,0,4,0,19.299999,1,0,0,5,9,1
120,0,4,0,22.5,1,0,0,5,13,1
105,0,3,0,23.799999,1,3,3,5,10,1
74,0,3,0,24.299999,0,0,0,5,12,1
98,1,3,0,24.299999,0,4,4,5,11,0
66,1,-1,0,-5.4,1,4,4,1,21,0
87,1,-1,0,-3.4,1,2,2,1,20,1
95,1,1,0,25.0,1,4,4,5,18,0
93,1,1,0,23.0,1,1,3,5,19,1
99,0,1,0,24.799999,0,0,0,5,17,1
98,1,1,0,20.4,1,1,3,5,18,1
120,0,1,0,28.799999,0,0,0,5,17,1
111,1,1,0,24.4,1,2,3,5,18,1
91,1,1,0,28.0,0,1,1,5,18,1
77,0,4,0,28.9,0,0,0,5,14,1
114,0,2,0,19.2,1,3,3,5,5,1
76,1,2,0,18.2,0,2,2,5,4,1
72,0,1,0,17.1,1,4,0,5,1,1
80,1,3,0,16.799999,0,2,2,5,10,1
74,0,2,0,13.3,0,0,3,5,6,0
112,1,1,0,19.1,0,0,5,5,8,1
89,1,2,0,16.700001,0,5,5,5,8,1
76,0,2,0,21.200001,0,0,0,5,7,1
115,0,2,0,18.200001,1,0,0,5,8,1
73,1,2,0,23.299999,0,4,4,5,10,1
101,0,3,0,18.9,1,3,3,5,10,1
83,0,3,0,21.9,0,2,4,5,10,1
118,1,1,0,21.5,0,1,1,5,10,1
69,0,3,0,23.5,1,5,5,5,14,1
107,0,4,0,19.799999,0,4,4,5,13,1
92,1,4,0,24.200001,1,5,5,5,15,1
119,0,1,0,19.4,0,5,5,5,11,0
68,0,1,0,24.4,0,5,5,5,11,1
87,0,3,0,20.299999,1,3,4,5,16,1
108,0,3,0,23.5,1,0,0,5,15,1
68,0,3,0,19.299999,0,4,1,5,17,1
115,0,4,0,20.799999,0,5,3,5,14,1
70,1,3,0,16.799999,0,3,3,5,11,1
92,0,3,0,23.200001,0,5,5,5,11,1
79,0,4,0,23.799999,0,5,5,5,14,1
119,1,1,0,11.7,0,0,0,5,21,1
112,0,2,0,18.6,1,4,4,5,13,1
107,0,1,0,12.9,0,0,0,5,18,0
117,0,3,0,19.799999,1,5,4,5,16,1
120,1,1,0,15.2,0,3,2,5,22,1
112,1,3,0,15.5,0,3,3,5,19,1
101,1,1,0,11.5,1,3,3,5,7,1
92,0,1,0,18.5,1,0,0,5,8,1
83,0,1,0,12.5,0,4,4,5,8,1
85,0,1,0,18.200001,1,2,2,5,12,1
89,0,1,0,19.8,1,4,4,5,10,1
102,0,1,0,12.8,1,4,3,5,8,1
80,0,1,0,18.0,0,2,2,5,10,1
115,0,1,0,20.0,0,0,0,5,9,1
94,1,1,0,11.9,1,1,1,5,6,0
66,1,1,0,15.200001,0,2,0,5,10,1
75,1,1,0,11.5,0,5,5,5,7,1
96,1,1,0,12.5,1,2,2,5,9,1
70,1,1,0,19.8,0,1,1,5,9,1
70,1,1,0,21.0,0,1,1,5,11,1
99,0,1,0,17.5,1,1,0,5,11,0
70,0,1,0,21.5,0,2,5,5,11,1
101,1,1,0,17.5,0,2,2,5,11,1
113,1,1,0,17.5,0,5,2,5,11,1
105,1,1,0,13.8,0,0,3,5,10,1
110,1,1,0,21.5,0,4,4,5,15,1
102,0,1,0,21.6,1,1,2,5,14,1
103,1,1,0,15.200001,0,2,2,5,10,1
111,1,1,0,24.5,1,0,0,5,14,1
111,1,1,0,20.0,1,0,0,5,16,1
73,1,1,0,20.9,1,4,4,5,17,0
67,0,1,0,18.0,0,1,3,5,18,1
107,0,1,0,10.3,1,1,1,5,7,1
94,0,1,0,18.1,0,4,4,5,15,1
107,1,2,0,15.0,1,4,4,5,17,1
66,0,1,0,17.9,1,3,5,5,17,1
99,1,1,0,15.2,0,3,3,5,22,0
119,0,1,0,22.700001,1,3,3,5,16,1
67,1,3,0,17.0,1,0,0,5,17,1
81,1,4,0,9.4,0,3,3,5,23,1
116,1,1,0,13.8,1,3,1,5,5,0
82,1,1,0,9.4,0,2,2,5,4,1
69,0,1,0,12.4,0,5,5,5,4,0
103,1,1,0,16.1,1,4,4,5,8,1
65,0,1,0,17.1,0,4,4,5,8,1
109,1,4,1,14.0,0,2,2,5,19,0
111,1,1,0,16.799999,1,0,0,5,8,1
116,0,1,0,21.1,1,5,5,5,9,1
113,1,1,0,19.1,0,3,3,5,7,0
86,0,1,0,18.1,1,5,5,5,8,1
73,1,1,0,17.1,1,2,5,5,11,1
92,1,1,0,19.4,1,3,1,5,9,1
102,0,1,0,21.0,0,4,5,5,14,1
66,0,1,0,17.5,1,3,3,5,8,1
111,0,1,0,18.299999,1,5,5,5,15,1
105,1,1,0,22.200001,0,1,1,5,17,1
95,1,1,0,17.299999,0,5,2,5,12,1
79,0,1,0,15.5,1,0,0,5,3,0
111,1,1,0,20.700001,1,1,1,5,14,1
77,1,1,0,22.9,1,3,3,5,12,1
65,1,2,0,18.799999,1,4,4,5,16,1
68,1,2,0,16.9,0,1,1,5,17,1
67,0,1,0,16.700001,1,4,0,5,15,1
100,1,3,0,13.0,1,3,3,5,18,1
74,1,3,0,13.0,0,5,5,5,19,1
89,1,4,0,10.2,0,0,3,5,20,1
70,0,2,0,9.9,0,4,4,5,4,1
111,1,1,0,13.3,1,4,4,5,0,1
94,0,4,0,12.3,0,1,2,5,1,1
85,0,4,0,13.2,1,4,1,5,8,1
69,0,1,0,16.2,0,1,1,5,7,1
69,1,4,0,15.5,1,5,5,5,7,1
106,1,4,0,16.2,0,4,4,5,8,1
84,1,1,0,21.299999,0,1,1,5,12,1
95,1,4,0,14.5,1,2,2,5,7,1
100,0,4,0,19.5,1,1,1,5,8,1
102,1,4,0,19.1,0,4,4,5,11,1
82,1,3,0,15.799999,1,1,1,5,9,1
88,1,3,0,15.799999,1,3,3,5,8,0
96,0,3,0,18.799999,0,2,0,5,10,1
71,1,3,0,13.799999,1,3,2,5,9,1
115,0,4,0,22.4,0,1,0,5,12,1
114,1,4,0,23.0,0,3,3,5,11,1
118,0,4,0,23.299999,1,4,1,5,13,1
101,1,4,0,22.299999,0,2,2,5,12,1
69,0,4,0,18.0,0,0,3,5,12,1
99,1,4,0,21.9,1,5,5,5,11,1
71,0,4,0,19.4,0,5,5,5,11,1
85,1,3,0,15.4,0,3,3,5,9,1
84,1,4,0,19.700001,0,1,5,5,15,1
73,0,4,0,22.700001,1,4,4,5,14,1
89,0,3,0,20.4,0,4,0,5,9,1
95,1,4,0,21.4,1,1,1,5,16,0
110,0,4,0,25.0,1,5,5,5,13,1
96,0,1,0,19.5,0,3,3,5,20,1
99,1,4,0,16.4,0,3,0,5,14,1
100,1,4,0,20.799999,1,4,0,5,14,1
100,1,4,0,21.799999,0,3,2,5,14,1
118,0,4,0,18.200001,0,0,0,5,16,1
107,0,4,0,15.200001,1,1,5,5,16,1
85,1,4,0,19.799999,0,1,1,5,16,1
71,0,4,0,20.4,1,5,5,5,17,1
70,1,4,0,15.700001,1,0,4,5,19,1
79,1,4,0,17.700001,0,5,3,5,18,1
65,0,4,0,21.6,0,2,2,5,12,1
103,1,4,0,14.4,1,0,0,5,18,1
115,1,4,0,13.5,1,2,2,5,7,1
83,0,4,0,15.200001,1,5,5,5,16,1
93,0,4,0,16.5,0,5,5,5,1,1
74,1,4,1,12.9,1,5,5,5,10,1
65,1,4,1,11.7,0,3,3,5,9,1
98,1,4,1,9.9,1,4,4,5,9,0
108,0,4,1,9.3,1,1,0,5,9,1
115,0,4,1,13.2,1,4,4,5,9,1
107,1,4,1,19.2,1,3,3,5,17,1
111,0,4,1,18.200001,0,2,2,5,22,1
83,0,4,1,13.5,0,1,3,5,16,1
77,1,4,1,14.5,0,3,3,5,17,1
113,1,4,1,15.2,0,0,0,5,17,1
85,0,4,1,12.2,1,5,5,5,15,0
91,0,4,1,10.0,1,0,4,5,12,1
112,0,4,1,19.5,0,3,3,5,17,1
115,0,4,1,18.5,0,3,3,5,17,1
